actual_price,predicted_price,dataset_type,error,abs_error,pct_error
9500000.000000015,10722423.286280004,Train,-1222423.2862799894,1222423.2862799894,12.86761353978934
105000000.00000018,107103726.93357113,Train,-2103726.933570951,2103726.933570951,2.0035494605437596
27099999.999999978,25864039.656991623,Train,1235960.3430083543,1235960.3430083543,4.560739273093562
25799999.99999997,31784952.307399083,Train,-5984952.307399113,5984952.307399113,23.197489563562478
23500000.00000002,27354428.39877834,Train,-3854428.398778323,3854428.398778323,16.401822973524766
14000000.00000001,10557360.959681595,Train,3442639.0403184146,3442639.0403184146,24.590278859417232
950000.0000000008,3720093.71848037,Train,-2770093.718480369,2770093.718480369,291.58881247161753
4999999.999999999,8482610.562573172,Train,-3482610.562573173,3482610.562573173,69.65221125146347
14299999.999999993,13811410.24201373,Train,488589.75798626244,488589.75798626244,3.4167115943095294
65000000.00000007,68226239.14639214,Train,-3226239.1463920698,3226239.1463920698,4.963444840603179
26499999.999999996,32212221.40294244,Train,-5712221.402942445,5712221.402942445,21.555552463933758
7500000.000000002,5511357.8921937775,Train,1988642.1078062244,1988642.1078062244,26.515228104082983
13499999.999999993,18035099.235267624,Train,-4535099.235267632,4535099.235267632,33.593327668649145
30000000.00000005,21863912.37224754,Train,8136087.627752509,8136087.627752509,27.12029209250832
52999999.99999999,59749334.15900768,Train,-6749334.159007691,6749334.159007691,12.734592752844701
3000000.000000001,5136370.235499694,Train,-2136370.235499693,2136370.235499693,71.21234118332308
36000000.000000045,39263023.211014174,Train,-3263023.211014129,3263023.211014129,9.063953363928126
17499999.999999985,20682660.540083557,Train,-3182660.5400835723,3182660.5400835723,18.186631657620428
11000000.000000013,10175932.566325782,Train,824067.4336742312,824067.4336742312,7.491522124311184
15000000.00000001,4478597.592772111,Train,10521402.407227898,10521402.407227898,70.14268271485261
10899999.999999993,7188711.641810081,Train,3711288.3581899116,3711288.3581899116,34.04851704761389
15000000.00000001,29086514.921276283,Train,-14086514.921276273,14086514.921276273,93.9100994751751
23500000.00000002,22645385.57706432,Train,854614.4229356982,854614.4229356982,3.6366571188753083
3240000.000000003,4747722.996474287,Train,-1507722.9964742837,1507722.9964742837,46.53466038500872
90000000.00000004,85764280.12555426,Train,4235719.874445781,4235719.874445781,4.706355416050865
8899999.999999996,9284287.023925437,Train,-384287.0239254404,384287.0239254404,4.317831729499332
25999999.999999985,25409681.453128267,Train,590318.546871718,590318.546871718,2.270455949506609
36000000.000000045,22596750.620304435,Train,13403249.37969561,13403249.37969561,37.2312482769322
16000000.000000026,11308826.478587521,Train,4691173.521412505,4691173.521412505,29.31983450882811
15499999.999999987,12905347.236836826,Train,2594652.7631631605,2594652.7631631605,16.739695246213955
4599999.999999998,10326245.00875715,Train,-5726245.008757152,5726245.008757152,124.48358714689465
11000000.000000013,10718897.781955954,Train,281102.21804405935,281102.21804405935,2.555474709491446
17499999.999999985,17049006.941818364,Train,450993.05818162113,450993.05818162113,2.5771031896092658
31399999.99999999,24946154.37126258,Train,6453845.628737409,6453845.628737409,20.553648499163728
14499999.99999999,13929884.04735721,Train,570115.9526427798,570115.9526427798,3.9318341561571044
26999999.999999993,23968007.600201268,Train,3031992.399798725,3031992.399798725,11.22960148073602
7599999.999999995,9438021.624705074,Train,-1838021.624705079,1838021.624705079,24.18449506190895
4999999.999999999,4300610.390125729,Train,699389.6098742699,699389.6098742699,13.987792197485401
16999999.999999974,16065659.917314775,Train,934340.0826851986,934340.0826851986,5.496118133442353
19400000.000000004,32059180.110295113,Train,-12659180.11029511,12659180.11029511,65.25350572317066
13499999.999999993,11011598.799674032,Train,2488401.2003259603,2488401.2003259603,18.432601483896015
7700000.0000000065,12097143.964258406,Train,-4397143.9642584,4397143.9642584,57.10576576958955
20000000.000000015,18878552.34687493,Train,1121447.653125085,1121447.653125085,5.607238265625421
12499999.999999985,10772974.321665004,Train,1727025.6783349812,1727025.6783349812,13.816205426679867
16999999.999999974,16951281.558759425,Train,48718.44124054909,48718.44124054909,0.2865790661208774
36999999.99999993,40411743.290249325,Train,-3411743.2902493924,3411743.2902493924,9.220927811484861
25699999.99999999,22203054.41169736,Train,3496945.588302627,3496945.588302627,13.60679217238377
24999999.999999963,34525158.487195395,Train,-9525158.487195432,9525158.487195432,38.100633948781784
6499999.999999999,7955916.9938029405,Train,-1455916.9938029414,1455916.9938029414,22.398722981583717
6000000.0,5587419.286629925,Train,412580.71337007545,412580.71337007545,6.876345222834591
25200000.00000001,49824124.39954395,Train,-24624124.399543937,24624124.399543937,97.71477936326954
9090000.000000015,9407883.33397644,Train,-317883.33397642523,317883.33397642523,3.4970663803787096
3799999.9999999995,6202889.649262636,Train,-2402889.6492626364,2402889.6492626364,63.233938138490444
6499999.999999999,5982716.366580375,Train,517283.63341962453,517283.63341962453,7.958209744917302
129999999.99999997,41187396.50977702,Train,88812603.49022296,88812603.49022296,68.31738730017153
24999999.999999963,23927372.81764386,Train,1072627.1823561043,1072627.1823561043,4.290508729424423
17400000.000000015,18636848.532381903,Train,-1236848.5323818885,1236848.5323818885,7.1083248987464795
27999999.99999999,32272070.260885794,Train,-4272070.260885805,4272070.260885805,15.257393788877879
12799999.99999998,14624316.982242964,Train,-1824316.9822429847,1824316.9822429847,14.252476423773341
16500000.000000013,14900081.927321497,Train,1599918.0726785157,1599918.0726785157,9.696473167748572
75500000.00000006,75242501.78052388,Train,257498.2194761783,257498.2194761783,0.34105724433930873
38800000.0,31536698.49216938,Train,7263301.50783062,7263301.50783062,18.719849246986133
30999999.999999978,22727799.72003978,Train,8272200.279960196,8272200.279960196,26.684517032129683
13200000.000000019,12974995.933040077,Train,225004.06695994176,225004.06695994176,1.7045762648480411
37999999.99999996,37760855.22029479,Train,239144.77970517427,239144.77970517427,0.6293283676451961
55000000.000000075,30025845.8906589,Train,24974154.109341174,24974154.109341174,45.4075529260748
12499999.999999985,10132542.254044471,Train,2367457.745955514,2367457.745955514,18.939661967644135
12499999.999999985,12351786.971213449,Train,148213.0287865363,148213.0287865363,1.185704230292292
8899999.999999996,11840258.610904336,Train,-2940258.6109043397,2940258.6109043397,33.03661360566675
16999999.999999974,15306858.922825731,Train,1693141.0771742426,1693141.0771742426,9.959653395142618
9999999.999999996,7758714.2275721375,Train,2241285.772427859,2241285.772427859,22.412857724278595
12499999.999999985,12593686.39146026,Train,-93686.39146027528,93686.39146027528,0.7494911316822032
20000000.000000015,22275721.111709736,Train,-2275721.1117097214,2275721.1117097214,11.3786055585486
6499999.999999999,6464986.802247645,Train,35013.197752353735,35013.197752353735,0.5386645808054422
6999999.999999995,5885888.10783006,Train,1114111.8921699356,1114111.8921699356,15.915884173856234
140500000.00000006,87375123.41212878,Train,53124876.58787128,53124876.58787128,37.811300062541825
7199999.9999999935,9158137.46121526,Train,-1958137.461215266,1958137.461215266,27.196353627989833
29499999.999999966,25288876.51816931,Train,4211123.4818306565,4211123.4818306565,14.274994853663259
34499999.99999998,29878240.837746277,Train,4621759.1622537,4621759.1622537,13.396403368851315
30000000.00000005,25867004.30694221,Train,4132995.693057839,4132995.693057839,13.776652310192775
59499999.99999996,28963671.807086825,Train,30536328.192913137,30536328.192913137,51.32155998808934
35599999.99999996,26649566.661010098,Train,8950433.338989865,8950433.338989865,25.141666682555826
9999999.999999996,7742621.9384217365,Train,2257378.06157826,2257378.06157826,22.573780615782606
4700000.000000004,8961231.22108631,Train,-4261231.2210863065,4261231.2210863065,90.66449406566602
35000000.000000015,29880117.205672055,Train,5119882.794327959,5119882.794327959,14.628236555222735
15000000.00000001,11807708.098698467,Train,3192291.9013015423,3192291.9013015423,21.281946008676936
12000000.000000007,16144517.429604046,Train,-4144517.4296040386,4144517.4296040386,34.5376452467003
9800000.000000007,7872403.348664802,Train,1927596.6513352059,1927596.6513352059,19.669353585053106
9590000.000000007,9256891.859393563,Train,333108.1406064443,333108.1406064443,3.4734946882840885
13499999.999999993,13928780.802607857,Train,-428780.80260786414,428780.80260786414,3.176154093391588
8999999.999999996,6300042.480833501,Train,2699957.5191664957,2699957.5191664957,29.999527990738855
22200000.000000004,31059980.6902866,Train,-8859980.690286595,8859980.690286595,39.90982292921889
12600000.000000015,14514710.434192315,Train,-1914710.4341922998,1914710.4341922998,15.196114557081728
18199999.999999993,29005997.730992686,Train,-10805997.730992693,10805997.730992693,59.37361390655328
9999999.999999996,14664576.027989134,Train,-4664576.027989138,4664576.027989138,46.6457602798914
51999999.99999991,29568970.546133127,Train,22431029.453866784,22431029.453866784,43.13659510359004
9500000.000000015,9464169.144556515,Train,35830.85544349998,35830.85544349998,0.3771668994052624
5039999.999999998,4587198.178327634,Train,452801.82167236414,452801.82167236414,8.984163128419926
9999999.999999996,9259083.609516565,Train,740916.3904834315,740916.3904834315,7.409163904834318
40999999.999999985,42878379.88565225,Train,-1878379.8856522664,1878379.8856522664,4.581414355249432
12499999.999999985,10814224.200560173,Train,1685775.799439812,1685775.799439812,13.486206395518513
24999999.999999963,29604511.609579742,Train,-4604511.609579779,4604511.609579779,18.418046438319145
16400000.000000006,21819020.864683487,Train,-5419020.864683481,5419020.864683481,33.04281015050902
60000000.0000001,65575891.511167385,Train,-5575891.511167288,5575891.511167288,9.293152518612132
19900000.00000001,20176722.22276926,Train,-276722.22276924923,276722.22276924923,1.3905639335138145
105000000.00000018,114956562.3460332,Train,-9956562.346033022,9956562.346033022,9.482440329555244
28700000.000000007,24751824.88917401,Train,3948175.110825997,3948175.110825997,13.756707703226468
12600000.000000015,20876526.530306537,Train,-8276526.530306522,8276526.530306522,65.68671849449613
9200000.000000004,8850116.450918293,Train,349883.5490817111,349883.5490817111,3.8030820552359885
50000000.00000009,46127066.03528631,Train,3872933.964713782,3872933.964713782,7.7458679294275505
8000000.000000002,13031767.515194263,Train,-5031767.515194261,5031767.515194261,62.89709393992825
26999999.999999993,23042383.533835623,Train,3957616.466164369,3957616.466164369,14.657838763571743
78000000.00000003,54989592.7362288,Train,23010407.26377123,23010407.26377123,29.500522133040025
39999999.999999985,42677491.285654224,Train,-2677491.2856542394,2677491.2856542394,6.693728214135601
103799999.99999993,104740479.83227089,Train,-940479.832270965,940479.832270965,0.9060499347504487
13499999.999999993,12661832.242387323,Train,838167.7576126698,838167.7576126698,6.208650056390151
4500000.000000002,4421134.400496954,Train,78865.59950304776,78865.59950304776,1.752568877845505
11199999.999999998,11473105.211155212,Train,-273105.2111552134,273105.2111552134,2.438439385314406
22999999.999999974,21393540.042692013,Train,1606459.9573079608,1606459.9573079608,6.9846085100346205
5750000.000000005,5299967.716109447,Train,450032.2838905575,450032.2838905575,7.826648415487949
39999999.999999985,33766484.86494064,Train,6233515.135059342,6233515.135059342,15.58378783764836
63000000.000000075,71395923.0312934,Train,-8395923.031293333,8395923.031293333,13.326861954433847
6499999.999999999,4314988.604242235,Train,2185011.3957577636,2185011.3957577636,33.615559934734826
3499999.9999999995,3664567.627408761,Train,-164567.62740876153,164567.62740876153,4.701932211678902
6000000.0,6707177.635689316,Train,-707177.6356893163,707177.6356893163,11.786293928155272
3600000.0000000014,3666917.659728626,Train,-66917.65972862439,66917.65972862439,1.858823881350677
12499999.999999985,11253090.190182235,Train,1246909.80981775,1246909.80981775,9.97527847854201
26999999.999999993,26859748.781944267,Train,140251.2180557251,140251.2180557251,0.5194489557619449
28899999.99999997,24625866.792095643,Train,4274133.207904328,4274133.207904328,14.789388262644747
24500000.000000007,21422237.178212415,Train,3077762.821787592,3077762.821787592,12.562297231786085
16700000.000000022,18740448.03188214,Train,-2040448.0318821184,2040448.0318821184,12.21825168791686
17999999.999999985,11035942.004820388,Train,6964057.995179597,6964057.995179597,38.68921108433113
6000000.0,6140154.332914861,Train,-140154.33291486092,140154.33291486092,2.335905548581015
27500000.000000015,30259720.332217496,Train,-2759720.332217481,2759720.332217481,10.035346662609017
15000000.00000001,11797259.801231923,Train,3202740.1987680867,3202740.1987680867,21.351601325120566
9450000.000000011,9225308.578431632,Train,224691.4215683788,224691.4215683788,2.3776870007235824
10700000.000000013,9503855.263883006,Train,1196144.7361170072,1196144.7361170072,11.17892276744865
7700000.0000000065,11157156.909541983,Train,-3457156.9095419766,3457156.9095419766,44.898141682363296
39999999.999999985,45969643.88502883,Train,-5969643.885028847,5969643.885028847,14.924109712572124
6049999.999999998,5822131.739910136,Train,227868.26008986216,227868.26008986216,3.7664175221464835
3600000.0000000014,6183939.0714089945,Train,-2583939.071408993,2583939.071408993,71.77608531691645
22500000.00000001,20475225.446011554,Train,2024774.5539884567,2024774.5539884567,8.99899801772647
24000000.0,32092301.253834367,Train,-8092301.253834367,8092301.253834367,33.71792189097653
61099999.99999998,40471225.92631046,Train,20628774.07368952,20628774.07368952,33.76231435955733
7199999.9999999935,9433714.432430465,Train,-2233714.4324304713,2233714.4324304713,31.02381156153435
12499999.999999985,21693487.322225515,Train,-9193487.32222553,9193487.32222553,73.54789857780433
150000000.00000024,96331102.56386164,Train,53668897.4361386,53668897.4361386,35.779264957425674
7500000.000000002,7313927.053165951,Train,186072.94683405105,186072.94683405105,2.4809726244540133
69999999.99999991,10046259.48030962,Train,59953740.51969029,59953740.51969029,85.64820074241482
14899999.999999996,14944089.281823976,Train,-44089.28182397969,44089.28182397969,0.29590122029516575
19000000.000000015,14417224.56530606,Train,4582775.434693955,4582775.434693955,24.119870708915535
11100000.000000015,12562144.236729356,Train,-1462144.2367293406,1462144.2367293406,13.172470601165212
8499999.999999998,9096428.012612827,Train,-596428.012612829,596428.012612829,7.016800148386225
4900000.000000004,15044985.625802593,Train,-10144985.62580259,10144985.62580259,207.04052297556288
8010000.000000001,7807838.402189648,Train,202161.59781035315,202161.59781035315,2.5238651412029105
17499999.999999985,21484069.908693217,Train,-3984069.9086932316,3984069.9086932316,22.766113763961343
13000000.000000013,11303328.285251299,Train,1696671.7147487141,1696671.7147487141,13.051320882682404
22999999.999999974,18352719.181853127,Train,4647280.818146847,4647280.818146847,20.205568774551534
6380000.0,7472799.824873353,Train,-1092799.8248733534,1092799.8248733534,17.12852390083626
11000000.000000013,12112342.805431489,Train,-1112342.8054314759,1112342.8054314759,10.112207322104313
55000000.000000075,49828653.42477102,Train,5171346.575229056,5171346.575229056,9.402448318598271
21799999.99999997,31081935.740105387,Train,-9281935.740105417,9281935.740105417,42.577686881217566
21700000.000000004,22813598.135349225,Train,-1113598.1353492215,1113598.1353492215,5.13178864216231
139999999.99999985,99852232.0929753,Train,40147767.90702455,40147767.90702455,28.676977076446136
8499999.999999998,12686518.134310843,Train,-4186518.1343108453,4186518.1343108453,49.25315452130407
6499999.999999999,6091194.366856597,Train,408805.6331434017,408805.6331434017,6.2893174329754125
13000000.000000013,12642539.087884024,Train,357460.91211598925,357460.91211598925,2.7496993239691454
11500000.000000019,8399624.935453707,Train,3100375.0645463113,3100375.0645463113,26.95978316996788
47499999.99999994,29985248.314210743,Train,17514751.685789198,17514751.685789198,36.873161443766776
17100000.00000001,19024136.802224476,Train,-1924136.8022244647,1924136.8022244647,11.252262001312651
31999999.999999955,23817517.28886558,Train,8182482.711134374,8182482.711134374,25.570258472294956
16999999.999999974,14760642.10192374,Train,2239357.8980762344,2239357.8980762344,13.172693518095516
3000000.000000001,5128009.720344932,Train,-2128009.720344931,2128009.720344931,70.933657344831
5300000.000000001,5650679.557411903,Train,-350679.55741190165,350679.55741190165,6.616595422866068
34900000.00000001,40998768.942313716,Train,-6098768.942313708,6098768.942313708,17.474982642732684
10499999.999999994,8073647.013017951,Train,2426352.986982044,2426352.986982044,23.108123685543287
27500000.000000015,31590478.853663217,Train,-4090478.8536632024,4090478.8536632024,14.874468558775272
36900000.00000006,44352060.724712804,Train,-7452060.724712744,7452060.724712744,20.19528651683667
60999999.999999955,52045631.90389016,Train,8954368.096109793,8954368.096109793,14.679291960835736
15199999.99999998,9323355.337662606,Train,5876644.662337374,5876644.662337374,38.66213593643014
35000000.000000015,39715111.24418617,Train,-4715111.2441861555,4715111.2441861555,13.471746411960439
4700000.000000004,3824896.0919965156,Train,875103.9080034881,875103.9080034881,18.619232085180585
11000000.000000013,10215623.38570064,Train,784376.6142993737,784376.6142993737,7.130696493630662
65999999.999999985,67550295.89955351,Train,-1550295.8995535225,1550295.8995535225,2.3489331811417014
9949999.999999983,11479385.127221607,Train,-1529385.1272216234,1529385.1272216234,15.370704796197247
57000000.000000045,35680379.81111545,Train,21319620.188884594,21319620.188884594,37.40284243663961
2499999.9999999995,4199467.059869402,Train,-1699467.0598694026,1699467.0598694026,67.97868239477611
11100000.000000015,11314452.032060238,Train,-214452.0320602227,214452.0320602227,1.9320002888308325
12499999.999999985,9969190.475820545,Train,2530809.52417944,2530809.52417944,20.246476193435544
13000000.000000013,32523445.330812074,Train,-19523445.33081206,19523445.33081206,150.18034869855416
27500000.000000015,24565360.027019486,Train,2934639.972980529,2934639.972980529,10.671418083565555
19000000.000000015,18997133.670959897,Train,2866.329040117562,2866.329040117562,0.015085942316408208
11800000.000000013,13888772.575522477,Train,-2088772.5755224638,2088772.5755224638,17.70146250442764
85000000.00000004,96734946.64840026,Train,-11734946.648400217,11734946.648400217,13.805819586353191
6300000.000000002,9287370.141861431,Train,-2987370.1418614294,2987370.1418614294,47.41857368034014
20999999.99999998,29915085.4645693,Train,-8915085.464569319,8915085.464569319,42.4527879265206
28100000.000000004,24626071.889315035,Train,3473928.1106849685,3473928.1106849685,12.362733489982093
4889999.999999996,11866459.169029627,Train,-6976459.169029631,6976459.169029631,142.6678766672727
6499999.999999999,7105185.813291237,Train,-605185.8132912377,605185.8132912377,9.310550973711349
3499999.9999999995,3655269.614067788,Train,-155269.61406778824,155269.61406778824,4.436274687651093
35000000.000000015,33510522.92193558,Train,1489477.0780644342,1489477.0780644342,4.25564879446981
19499999.99999998,20594612.507825557,Train,-1094612.5078255758,1094612.5078255758,5.613397476028599
9999999.999999996,10284174.399170572,Train,-284174.39917057566,284174.39917057566,2.8417439917057576
12499999.999999985,9838627.81203902,Train,2661372.1879609656,2661372.1879609656,21.29097750368775
25799999.99999997,21469340.903072737,Train,4330659.096927233,4330659.096927233,16.78550037568697
24999999.999999963,21885347.30556176,Train,3114652.694438204,3114652.694438204,12.458610777752835
15900000.000000022,13935221.827426882,Train,1964778.17257314,1964778.17257314,12.357095424988284
13000000.000000013,23906428.449716367,Train,-10906428.449716354,10906428.449716354,83.89560345935648
10800000.0,12667675.657642486,Train,-1867675.6576424856,1867675.6576424856,17.293293126319313
37999999.99999996,50969815.808562286,Train,-12969815.808562323,12969815.808562323,34.131094233058775
60999999.999999955,69274232.67593315,Train,-8274232.675933197,8274232.675933197,13.56431586218558
8499999.999999998,8496010.859189592,Train,3989.1408104058355,3989.1408104058355,0.046931068357715724
97999999.99999994,105805597.1412401,Train,-7805597.141240165,7805597.141240165,7.964895042081806
12899999.999999998,11718625.698280236,Train,1181374.3017197624,1181374.3017197624,9.157940323409013
6709999.999999999,5750476.235136989,Train,959523.7648630105,959523.7648630105,14.299907076945019
10800000.0,7956281.829584613,Train,2843718.1704153866,2843718.1704153866,26.33072380014247
16799999.999999978,19456421.524953045,Train,-2656421.5249530673,2656421.5249530673,15.81203288662542
6000000.0,9925782.80883153,Train,-3925782.8088315297,3925782.8088315297,65.42971348052549
7500000.000000002,6542626.73263476,Train,957373.2673652414,957373.2673652414,12.764976898203214
12000000.000000007,11832901.625253957,Train,167098.3747460507,167098.3747460507,1.3924864562170882
24999999.999999963,21168831.06253373,Train,3831168.937466234,3831168.937466234,15.324675749864959
12499999.999999985,13425930.637585096,Train,-925930.637585111,925930.637585111,7.407445100680897
4120000.0,9363404.100369554,Train,-5243404.100369554,5243404.100369554,127.267089814795
6800000.0,9020789.941563988,Train,-2220789.941563988,2220789.941563988,32.658675611235125
40400000.000000015,21622166.70925976,Train,18777833.290740255,18777833.290740255,46.47978537311943
12799999.99999998,12917128.427037958,Train,-117128.42703797854,117128.42703797854,0.9150658362342088
5800000.0,8548938.57864025,Train,-2748938.5786402505,2748938.5786402505,47.39549273517673
14000000.00000001,17177900.386916496,Train,-3177900.3869164865,3177900.3869164865,22.69928847797489
18500000.000000034,32517112.425439324,Train,-14017112.42543929,14017112.42543929,75.76817527264468
33999999.99999994,35341990.49452729,Train,-1341990.4945273474,1341990.4945273474,3.9470308662569114
8000000.000000002,11756154.073131856,Train,-3756154.0731318537,3756154.0731318537,46.95192591414816
14499999.99999999,14268041.05661092,Train,231958.94338907115,231958.94338907115,1.5997168509591124
5199999.999999999,6033465.154224659,Train,-833465.1542246602,833465.1542246602,16.02817604278193
37500000.0,38805002.3149445,Train,-1305002.3149444982,1305002.3149444982,3.4800061731853287
27500000.000000015,26147081.1562883,Train,1352918.8437117152,1352918.8437117152,4.919704886224417
15000000.00000001,14410890.210632889,Train,589109.7893671207,589109.7893671207,3.9273985957808026
16999999.999999974,13243753.533864459,Train,3756246.466135515,3756246.466135515,22.095567447856006
4000000.0000000005,7319638.876628957,Train,-3319638.8766289563,3319638.8766289563,82.9909719157239
29499999.999999966,27457485.70512041,Train,2042514.2948795557,2042514.2948795557,6.923777270778163
7410000.000000004,8279757.698978835,Train,-869757.6989788311,869757.6989788311,11.737620768945083
24999999.999999963,17389065.193488408,Train,7610934.806511555,7610934.806511555,30.44373922604626
13000000.000000013,11139486.128273314,Train,1860513.8717266992,1860513.8717266992,14.31164516712844
17899999.999999996,15889602.410729988,Train,2010397.5892700087,2010397.5892700087,11.231271448435805
22500000.00000001,22879110.32305867,Train,-379110.32305865735,379110.32305865735,1.6849347691495875
8499999.999999998,8312024.7288615275,Train,187975.27113847062,187975.27113847062,2.2114737780996547
6999999.999999995,8729278.897358533,Train,-1729278.8973585377,1729278.8973585377,24.703984247979125
2300000.0,2408875.740790163,Train,-108875.74079016317,108875.74079016317,4.733727860441877
23399999.999999978,17486267.799298994,Train,5913732.200700983,5913732.200700983,25.272359832055507
7500000.000000002,6837722.498906438,Train,662277.5010935636,662277.5010935636,8.830366681247513
14499999.99999999,14025272.096038658,Train,474727.9039613325,474727.9039613325,3.273985544560916
25500000.000000026,26600581.67820503,Train,-1100581.678205002,1100581.678205002,4.316006581196082
9200000.000000004,9884520.412734525,Train,-684520.4127345216,684520.4127345216,7.440439268853492
6729999.999999996,6594155.969566275,Train,135844.0304337209,135844.0304337209,2.0184848504267605
20000000.000000015,22068918.323080365,Train,-2068918.3230803497,2068918.3230803497,10.344591615401741
3000000.000000001,8871315.723888975,Train,-5871315.723888974,5871315.723888974,195.7105241296324
24999999.999999963,24926333.63848839,Train,73666.3615115732,73666.3615115732,0.2946654460462932
13200000.000000019,13122355.731577529,Train,77644.26842248999,77644.26842248999,0.5882141547158324
8800000.000000006,8948200.395821918,Train,-148200.3958219122,148200.3958219122,1.6840954070671832
8199999.999999994,11953730.251716424,Train,-3753730.2517164294,3753730.2517164294,45.77719819166381
4199999.999999997,6001605.705177343,Train,-1801605.7051773462,1801605.7051773462,42.89537393279399
16200000.000000024,12576563.860069195,Train,3623436.1399308294,3623436.1399308294,22.366889752659407
22500000.00000001,25669316.567898862,Train,-3169316.567898851,3169316.567898851,14.085851412883773
27999999.99999999,26334838.317925982,Train,1665161.6820740066,1665161.6820740066,5.947006007407169
24999999.999999963,24134527.432044264,Train,865472.5679556988,865472.5679556988,3.4618902718228006
17999999.999999985,21733734.176584918,Train,-3733734.176584933,3733734.176584933,20.742967647694087
15399999.999999993,13240457.270248355,Train,2159542.729751637,2159542.729751637,14.023004738647002
11900000.00000002,17939959.009487797,Train,-6039959.009487776,6039959.009487776,50.7559580629224
3000000.000000001,6824408.066104154,Train,-3824408.066104153,3824408.066104153,127.48026887013839
15599999.999999981,17328896.89094342,Train,-1728896.8909434378,1728896.8909434378,11.082672377842563
12499999.999999985,9678579.97177753,Train,2821420.0282224547,2821420.0282224547,22.571360225779667
3889999.9999999977,7118771.892645211,Train,-3228771.8926452133,3228771.8926452133,83.00184813997983
21500000.00000001,42792616.69420781,Train,-21292616.6942078,21292616.6942078,99.03542648468738
30000000.00000005,22045947.055023346,Train,7954052.944976702,7954052.944976702,26.513509816588964
44999999.999999985,38556791.08772485,Train,6443208.9122751355,6443208.9122751355,14.318242027278083
55000000.000000075,52869783.21041518,Train,2130216.7895848975,2130216.7895848975,3.873121435608899
22999999.999999974,19649179.520991776,Train,3350820.479008198,3350820.479008198,14.568784691340007
42500000.00000005,22867119.39114792,Train,19632880.608852133,19632880.608852133,46.195013197299076
35000000.000000015,34992786.14952307,Train,7213.850476942956,7213.850476942956,0.020611001362694153
14000000.00000001,8869107.289177846,Train,5130892.710822163,5130892.710822163,36.64923364872971
39000000.00000001,30583308.78054886,Train,8416691.219451148,8416691.219451148,21.58125953705422
19799999.99999998,22190492.855703056,Train,-2390492.8557030745,2390492.8557030745,12.07319624092463
11800000.000000013,8420318.42860506,Train,3379681.571394954,3379681.571394954,28.64136924910975
10499999.999999994,15822821.769551793,Train,-5322821.769551799,5322821.769551799,50.69354066239811
14499999.99999999,12969520.90262961,Train,1530479.0973703805,1530479.0973703805,10.555028257726768
7500000.000000002,7243253.047506309,Train,256746.95249369275,256746.95249369275,3.423292699915902
14299999.999999993,14078817.63159612,Train,221182.36840387248,221182.36840387248,1.54672984897813
22000000.000000007,20234716.489268117,Train,1765283.5107318908,1765283.5107318908,8.024015957872228
24899999.99999998,46045421.43737406,Train,-21145421.43737408,21145421.43737408,84.92137123443413
14000000.00000001,19873281.32121877,Train,-5873281.321218761,5873281.321218761,41.952009437276836
6000000.0,6374935.649491744,Train,-374935.6494917441,374935.6494917441,6.248927491529069
6000000.0,11345194.065701667,Train,-5345194.065701667,5345194.065701667,89.08656776169445
12000000.000000007,11309855.19519437,Train,690144.8048056383,690144.8048056383,5.751206706713648
15699999.999999976,16605425.119040575,Train,-905425.1190405991,905425.1190405991,5.7670389747808946
18500000.000000034,17437540.460801084,Train,1062459.53919895,1062459.53919895,5.743024536210529
15699999.999999976,16104039.903503325,Train,-404039.90350334905,404039.90350334905,2.57350257008503
17800000.000000004,16173767.159239972,Train,1626232.8407600317,1626232.8407600317,9.136139554831637
25500000.000000026,18763959.436466217,Train,6736040.563533809,6736040.563533809,26.41584534719138
15000000.00000001,22144564.384517938,Train,-7144564.384517929,7144564.384517929,47.63042923011949
15000000.00000001,10002744.18873698,Train,4997255.8112630285,4997255.8112630285,33.315038741753504
25999999.999999985,23494540.466516998,Train,2505459.5334829874,2505459.5334829874,9.636382821088418
12000000.000000007,9025267.67081773,Train,2974732.3291822784,2974732.3291822784,24.78943607651897
32499999.999999955,21405007.985344257,Train,11094992.014655698,11094992.014655698,34.138436968171426
55700000.00000009,38682072.1483138,Train,17017927.85168629,17017927.85168629,30.552832767838893
3000000.000000001,7753813.487004659,Train,-4753813.487004658,4753813.487004658,158.4604495668219
30000000.00000005,23070964.285150003,Train,6929035.714850046,6929035.714850046,23.09678571616678
17999999.999999985,19041731.145678036,Train,-1041731.1456780508,1041731.1456780508,5.787395253766954
17700000.000000007,15435348.122910501,Train,2264651.877089506,2264651.877089506,12.794643373387036
22000000.000000007,17348708.00680199,Train,4651291.9931980185,4651291.9931980185,21.14223633271826
7500000.000000002,10172308.566660268,Train,-2672308.5666602664,2672308.5666602664,35.63078088880354
55000000.000000075,55892091.66074779,Train,-892091.6607477143,892091.6607477143,1.6219848377231147
24000000.0,16019833.237723563,Train,7980166.762276437,7980166.762276437,33.25069484281849
19499999.99999998,19940953.854489148,Train,-440953.8544891663,440953.8544891663,2.2613018178931625
13000000.000000013,9404655.775371427,Train,3595344.2246285863,3595344.2246285863,27.656494035604485
9999999.999999996,9408482.51399072,Train,591517.4860092755,591517.4860092755,5.915174860092757
6999999.999999995,6888464.400375934,Train,111535.59962406103,111535.59962406103,1.5933657089151585
7700000.0000000065,8237752.696224351,Train,-537752.6962243449,537752.6962243449,6.983801249666811
